sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
859,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
860,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
861,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
862,sparse,open,,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0
863,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
864,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
865,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
866,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
867,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
868,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
869,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
870,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
871,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
872,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
873,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
874,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
875,sparse,sparse,,sparse,0.0,sparse,3e-06,sparse,6e-06,sparse,0.0,sparse,2.2e-05,sparse,3e-06
876,sparse,sparse,,sparse,0.000567,sparse,8.1e-05,sparse,0.000956,sparse,0.000374,sparse,0.000267,sparse,0.001191
877,sparse,sparse,,sparse,1e-06,sparse,0.0,sparse,2e-06,sparse,2e-06,sparse,2e-06,sparse,1e-06
878,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
879,sparse,open,,open,1e-05,open,0.000967,open,3.3e-05,open,9.7e-05,open,3e-06,open,0.000134
880,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
881,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
882,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
883,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
884,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
885,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
886,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
887,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
888,sparse,dense,,dense,0.012623,sparse,0.016126,dense,0.399614,dense,0.330002,dense,0.240563,dense,0.315515
889,sparse,sparse,,sparse,0.000309,sparse,0.000465,sparse,0.006995,sparse,0.000169,sparse,0.000149,sparse,0.00143
890,sparse,sparse,,sparse,0.00244,sparse,0.048393,sparse,0.038781,sparse,0.057897,sparse,0.039713,sparse,0.079958
891,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
892,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
893,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
894,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
895,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
896,sparse,sparse,,sparse,0.0,sparse,7e-05,sparse,0.005577,sparse,0.0003,sparse,0.000322,sparse,0.006776
897,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
898,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
899,sparse,sparse,,sparse,2e-06,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
900,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
901,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
902,sparse,sparse,,sparse,0.0,sparse,1e-05,sparse,1e-06,sparse,1e-06,sparse,9e-06,sparse,3e-06
903,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
904,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
905,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
906,sparse,sparse,,sparse,0.006731,sparse,0.067033,sparse,0.02636,sparse,0.14571,sparse,0.035078,sparse,0.086246
907,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
908,sparse,sparse,,sparse,1e-06,sparse,1e-06,sparse,1e-05,sparse,0.000162,sparse,0.000954,sparse,8.2e-05
909,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
910,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
911,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
912,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
913,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
914,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
915,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
916,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
917,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
918,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
919,sparse,sparse,,sparse,3e-06,sparse,6e-06,sparse,1e-06,sparse,0.000198,sparse,7e-06,sparse,3e-05
920,sparse,sparse,,sparse,0.015442,sparse,0.594118,sparse,0.587397,sparse,0.321945,sparse,0.235135,sparse,0.215267
921,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
922,sparse,open,,open,0.020061,open,0.041597,sparse,0.347166,open,0.232133,open,0.135451,open,0.18095
923,sparse,sparse,,sparse,1e-06,sparse,0.0,sparse,2e-06,sparse,4e-06,sparse,0.0,sparse,4e-06
924,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
925,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
926,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
927,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
928,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
929,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
930,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
931,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
932,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
933,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
934,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
935,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
936,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
937,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
938,sparse,sparse,,sparse,0.023312,sparse,0.010983,sparse,0.006261,sparse,0.001475,sparse,0.065075,sparse,0.047416
939,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
940,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
941,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
942,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
943,sparse,sparse,,sparse,0.002671,sparse,0.12492,sparse,0.353425,sparse,0.131682,sparse,0.105544,sparse,0.021
944,sparse,open,,open,0.013745,open,0.824137,open,0.212195,open,0.045168,open,0.045544,open,0.122162
945,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
946,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
947,sparse,sparse,,sparse,0.002972,sparse,0.00013,sparse,0.000209,sparse,0.000629,sparse,0.000876,sparse,0.000461
948,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,2e-06,sparse,0.0
949,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
950,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
951,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
952,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,1.6e-05,sparse,0.000202,sparse,0.0
953,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
954,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
955,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
956,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
957,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
958,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
959,sparse,sparse,,sparse,5.4e-05,sparse,4e-06,sparse,1.7e-05,sparse,8e-06,sparse,6e-06,sparse,4.6e-05
960,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
961,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
962,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
963,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
964,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
965,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
966,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
967,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
968,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
969,sparse,sparse,,sparse,0.000139,sparse,0.000325,sparse,7e-05,sparse,0.000617,sparse,0.000327,sparse,0.001503
970,sparse,sparse,,sparse,0.000255,sparse,0.000366,sparse,5.5e-05,sparse,1e-05,sparse,0.000133,sparse,0.000229
971,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,0.0
972,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
973,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
974,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
975,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
976,sparse,sparse,,sparse,0.088364,sparse,0.31723,sparse,0.048742,sparse,0.144108,sparse,0.022704,sparse,0.035143
977,sparse,sparse,,sparse,0.000125,sparse,0.002769,sparse,0.00042,sparse,0.000104,sparse,0.001568,sparse,0.000162
978,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
979,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
980,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
981,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
982,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
983,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
984,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
985,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
986,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
987,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
988,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
989,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
990,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
991,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
992,sparse,sparse,,sparse,0.0,sparse,6e-06,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
993,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
994,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
995,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
996,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
997,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
998,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
999,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1000,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1001,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1002,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1003,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1004,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1005,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1006,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1007,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1008,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1009,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1010,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1011,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1012,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1013,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1014,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1015,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1016,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1017,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1018,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1019,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1020,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1021,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1022,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1023,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1024,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1025,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1026,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1027,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1028,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1029,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1030,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1031,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1032,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1033,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,1e-06
1034,sparse,sparse,,sparse,1e-06,sparse,0.0,sparse,0.0,sparse,6e-06,sparse,1.3e-05,sparse,2e-06
1035,sparse,sparse,,sparse,1e-06,sparse,3e-06,sparse,7e-06,sparse,2.3e-05,sparse,5e-06,sparse,3.4e-05
1036,sparse,dense,,dense,8e-06,dense,6.5e-05,dense,0.000153,dense,4.7e-05,dense,0.000121,dense,0.000519
1037,sparse,sparse,,sparse,1.1e-05,sparse,0.0,sparse,5e-06,sparse,6.1e-05,sparse,2.9e-05,sparse,6.7e-05
1038,sparse_leafless,sparse_leafless,,dense_leafless,0.458205,sparse_leafless,0.189175,sparse_leafless,0.109349,sparse_leafless,0.188786,sparse_leafless,0.13553,sparse_leafless,0.340021
1039,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,1.5e-05,sparse_leafless,0.000216,sparse_leafless,4.8e-05,sparse_leafless,0.000376,sparse_leafless,0.000503
1040,sparse_leafless,sparse_leafless,,sparse_leafless,1.2e-05,sparse_leafless,0.000194,sparse_leafless,0.000477,sparse_leafless,0.000192,sparse_leafless,3.2e-05,sparse_leafless,0.015482
1041,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1042,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1043,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1044,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1045,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1046,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1047,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1048,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1049,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1050,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1051,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1052,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,2.3e-05,sparse_leafless,1e-05,sparse_leafless,4.3e-05,sparse_leafless,0.000185,sparse_leafless,0.000659
1053,sparse_leafless,sparse_leafless,,open_leafless,0.000416,sparse_leafless,0.181263,open_leafless,0.295472,sparse_leafless,0.312039,open_leafless,0.24143,sparse_leafless,0.229693
1054,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1055,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1056,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,4.5e-05,sparse_leafless,0.000299,sparse_leafless,0.000908,sparse_leafless,0.000157,sparse_leafless,0.001348
1057,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1058,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1059,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1060,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1061,sparse_leafless,sparse_leafless,,sparse_leafless,0.004418,sparse_leafless,0.1821,sparse_leafless,0.021666,sparse_leafless,0.102761,sparse_leafless,0.061322,sparse_leafless,0.11411
1062,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1063,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1064,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1065,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,7e-06,sparse_leafless,0.000215,sparse_leafless,3.4e-05,sparse_leafless,1.4e-05,sparse_leafless,2.4e-05
1066,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1067,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,5e-06,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0
1068,sparse_leafless,sparse_leafless,,sparse_leafless,4e-06,sparse_leafless,8e-05,sparse_leafless,0.000249,sparse_leafless,4.4e-05,sparse_leafless,0.000317,sparse_leafless,0.000146
1069,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1070,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
