sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
879,sparse,open,,open,0.011674,open,0.099003,sparse,0.033756,open,0.053662,open,0.054493,sparse,0.039592
880,sparse,sparse,,sparse,0.000324,sparse,0.002915,sparse,0.002662,sparse,0.00829,sparse,0.011223,sparse,0.002603
881,sparse,sparse,,sparse,0.002376,sparse,0.001737,sparse,0.006351,sparse,0.007009,sparse,0.003103,sparse,0.012728
882,sparse,sparse,,sparse,2.7e-05,sparse,6e-05,sparse,0.001361,sparse,4.5e-05,sparse,3.3e-05,sparse,0.000195
883,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,8e-06,sparse,0.00014,sparse,0.000117,sparse,9e-06
884,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
885,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
886,sparse,sparse,,sparse,2e-06,sparse,0.0,sparse,1.1e-05,sparse,1.6e-05,sparse,5.2e-05,sparse,2.7e-05
887,sparse,sparse,,sparse,1e-06,sparse,0.0,sparse,0.004165,sparse,0.002186,sparse,3.4e-05,sparse,6.7e-05
888,sparse,dense,,dense,0.000197,dense,0.313961,dense,0.001805,dense,0.010497,dense,0.017849,dense,0.02367
889,sparse,sparse,,sparse,1e-06,sparse,0.0,sparse,1.3e-05,sparse,4e-06,sparse,4.3e-05,sparse,7.1e-05
890,sparse,dense,,dense,0.390001,dense,0.03679,dense,0.243263,sparse,0.367525,dense,0.393812,dense,0.384897
891,sparse,sparse,,sparse,0.0,sparse,0.002142,sparse,0.000172,sparse,0.000218,sparse,8.4e-05,sparse,0.00188
892,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
893,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
894,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
895,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
896,sparse,sparse,,sparse,1.8e-05,sparse,0.000456,sparse,0.002259,sparse,0.00014,sparse,0.000173,sparse,0.000177
897,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
898,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
899,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,0.0,sparse,0.0
900,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
901,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
902,sparse,dense,,dense,0.001623,dense,0.274021,dense,0.067342,dense,0.105396,dense,0.088536,dense,0.207055
903,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
904,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
905,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
906,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,3.3e-05,sparse,5e-06,sparse,1e-06,sparse,1.4e-05
907,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
908,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
909,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
910,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
911,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
912,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
913,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
914,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
915,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
916,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
917,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
918,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
919,sparse,sparse,,sparse,0.000149,sparse,0.001856,sparse,0.010603,sparse,0.071874,sparse,0.047302,sparse,0.024264
920,sparse,open,,open,0.014592,open,0.287691,sparse,0.119079,sparse,0.229621,sparse,0.474023,open,0.199437
921,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
922,sparse,open,,open,1.4e-05,open,1.3e-05,open,0.0,open,2.2e-05,open,0.001049,open,6.2e-05
923,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
924,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
925,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
926,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
927,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
928,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
929,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
930,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
931,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
932,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
933,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
934,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
935,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
936,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
937,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
938,sparse,sparse,,sparse,6e-06,sparse,0.0,sparse,1.1e-05,sparse,9.6e-05,sparse,0.000765,sparse,4.1e-05
939,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,2e-06,sparse,0.0
940,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
941,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
942,sparse,open,,open,0.030193,open,0.000286,open,0.005727,open,0.016384,open,0.055155,open,0.007074
943,sparse,open,,open,0.026957,open,0.1138,open,0.188055,open,0.417775,open,0.408942,open,0.270627
944,sparse,open,,sparse,0.041298,sparse,0.530027,sparse,0.035963,sparse,0.682463,sparse,0.282017,sparse,0.161512
945,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
946,sparse,sparse,,sparse,0.0,sparse,2.5e-05,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
947,sparse,sparse,,sparse,0.000126,sparse,0.000141,sparse,5e-06,sparse,2e-05,sparse,2e-06,sparse,1.6e-05
948,sparse,sparse,,sparse,0.0,sparse,6e-06,sparse,1e-06,sparse,2e-06,sparse,7e-06,sparse,1.9e-05
949,sparse,sparse,,sparse,8e-06,sparse,8.3e-05,sparse,0.00027,sparse,0.000913,sparse,0.000314,sparse,0.000667
950,sparse,sparse,,sparse,0.0,sparse,3e-06,sparse,0.000644,sparse,2.1e-05,sparse,0.000483,sparse,0.000175
951,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
952,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
953,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
954,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
955,sparse,sparse,,sparse,7.1e-05,sparse,0.057125,sparse,0.055322,sparse,0.047098,sparse,0.213809,sparse,0.12339
956,sparse,sparse,,sparse,4e-06,sparse,0.000356,sparse,7e-06,sparse,0.000818,sparse,5.5e-05,sparse,1.4e-05
957,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
958,sparse,sparse,,sparse,1e-06,sparse,0.009857,sparse,0.063375,sparse,0.01475,sparse,0.000988,sparse,0.027439
959,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
960,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
961,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
962,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,0.0
963,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
964,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
965,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
966,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,6e-06
967,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
968,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
969,sparse,open,,open,0.029179,open,0.006276,open,0.001434,open,0.027201,open,0.093954,open,0.005188
970,sparse,dense,,dense,0.002782,dense,0.025817,dense,0.05893,dense,0.058143,dense,0.077929,dense,0.039768
971,sparse,sparse,,sparse,1e-06,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
972,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
973,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
974,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
975,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
976,sparse,sparse,,sparse,0.001076,sparse,0.257486,sparse,0.335004,sparse,0.323267,sparse,0.180061,sparse,0.169768
977,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
978,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
979,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
980,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
981,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
982,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
983,sparse,sparse,,sparse,0.000597,sparse,0.000165,sparse,0.003097,sparse,0.014181,sparse,0.001187,sparse,0.001183
984,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
985,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
986,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
987,sparse,sparse,,sparse,0.028366,sparse,0.014102,sparse,0.007419,sparse,0.113516,sparse,0.048542,sparse,0.063186
988,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
989,sparse,sparse,,sparse,0.0,sparse,4e-06,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,0.0
990,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
991,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,6e-06,sparse,0.0,sparse,0.0,sparse,0.0
992,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
993,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
994,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
995,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
996,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
997,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
998,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
999,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1000,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1001,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1002,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1003,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1004,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1005,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1006,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1007,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1008,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1009,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1010,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1011,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1012,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1013,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1014,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1015,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1016,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1017,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1018,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1019,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1020,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1021,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1022,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1023,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1024,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1025,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1026,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1027,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1028,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1029,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1030,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1031,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1032,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1033,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1034,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1035,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1036,sparse,sparse,,sparse,1.8e-05,sparse,8.3e-05,sparse,0.010668,sparse,0.001522,sparse,0.000247,sparse,0.000367
1037,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
1038,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,1.8e-05,sparse_leafless,5e-06,sparse_leafless,0.000136,sparse_leafless,1e-05,sparse_leafless,3.9e-05
1039,sparse_leafless,sparse_leafless,,sparse_leafless,2.3e-05,sparse_leafless,5.3e-05,sparse_leafless,7e-06,sparse_leafless,0.000595,sparse_leafless,7.7e-05,sparse_leafless,0.000423
1040,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,3e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1041,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1042,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1043,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,7e-06,sparse_leafless,2e-06
1044,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1045,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1046,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1047,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1048,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1049,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1050,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,2e-05,sparse_leafless,1.9e-05,sparse_leafless,0.0,sparse_leafless,0.0
1051,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1052,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1.1e-05,sparse_leafless,2e-06
1053,sparse_leafless,open_leafless,,open_leafless,3e-06,open_leafless,4e-06,open_leafless,0.000286,open_leafless,0.000942,open_leafless,0.0001,open_leafless,0.000155
1054,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1055,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0
1056,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1057,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1058,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1059,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1060,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1061,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1062,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1063,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1064,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1065,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,2e-06,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0
1066,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1067,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1068,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1069,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1070,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1071,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1072,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1073,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,1.7e-05,sparse_leafless,2.2e-05,sparse_leafless,6e-06,sparse_leafless,3.4e-05,sparse_leafless,2.7e-05
1074,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1075,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1076,sparse_leafless,sparse_leafless,,sparse_leafless,0.004351,sparse_leafless,8.1e-05,sparse_leafless,0.007982,sparse_leafless,0.002371,sparse_leafless,0.006138,sparse_leafless,0.007057
1077,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,1e-06,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0
1078,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1079,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,7.9e-05,sparse_leafless,1e-06,sparse_leafless,7e-06,sparse_leafless,8e-06,sparse_leafless,2.2e-05
1080,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0
1081,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0
1082,sparse_leafless,open_leafless,,open_leafless,0.003848,sparse_leafless,0.156953,open_leafless,0.302468,open_leafless,0.066153,sparse_leafless,0.205319,open_leafless,0.205237
1083,sparse_leafless,open_leafless,,open_leafless,1.9e-05,open_leafless,5e-05,open_leafless,0.000531,open_leafless,0.007341,open_leafless,0.000981,open_leafless,0.000334
