flight,frame,class_id,species,txt_x1,txt_y1,txt_x2,txt_y2,txt_h,txt_w
28,1438,47,Sus scrofa (Wild boar),278,208,319,239,30,41
28,1439,47,Sus scrofa (Wild boar),274,202,325,243,41,50
28,1440,47,Sus scrofa (Wild boar),274,203,327,244,40,53
28,1441,47,Sus scrofa (Wild boar),279,207,327,245,38,47
28,1442,47,Sus scrofa (Wild boar),282,209,330,247,38,48
28,1443,47,Sus scrofa (Wild boar),288,219,333,254,34,45
28,1444,47,Sus scrofa (Wild boar),287,212,330,252,39,43
28,1445,47,Sus scrofa (Wild boar),293,221,334,253,32,41
28,1446,47,Sus scrofa (Wild boar),295,222,336,253,30,40
28,1447,47,Sus scrofa (Wild boar),304,222,335,255,32,30
28,1448,47,Sus scrofa (Wild boar),296,222,339,252,30,42
28,1449,47,Sus scrofa (Wild boar),297,225,341,253,28,43
28,1450,47,Sus scrofa (Wild boar),299,225,342,255,29,43
28,1451,47,Sus scrofa (Wild boar),298,218,347,261,43,48
28,1452,47,Sus scrofa (Wild boar),300,228,356,278,50,55
28,1453,47,Sus scrofa (Wild boar),306,228,350,270,42,43
28,1454,47,Sus scrofa (Wild boar),309,228,351,264,36,42
28,1455,47,Sus scrofa (Wild boar),310,224,356,265,40,45
28,1456,47,Sus scrofa (Wild boar),314,226,358,263,36,43
28,1457,47,Sus scrofa (Wild boar),316,227,358,265,38,42
28,1458,47,Sus scrofa (Wild boar),320,234,358,266,32,38
28,1459,47,Sus scrofa (Wild boar),316,229,362,276,46,45
28,1460,47,Sus scrofa (Wild boar),325,236,361,276,40,36
28,1461,47,Sus scrofa (Wild boar),318,236,366,276,40,48
28,1462,47,Sus scrofa (Wild boar),318,236,369,278,41,51
28,1463,47,Sus scrofa (Wild boar),323,226,372,279,52,48
28,1464,47,Sus scrofa (Wild boar),335,248,366,280,32,31
28,1465,47,Sus scrofa (Wild boar),333,238,372,282,43,39
28,1466,47,Sus scrofa (Wild boar),332,238,374,282,44,42
28,1467,47,Sus scrofa (Wild boar),334,249,377,297,48,42
28,1468,47,Sus scrofa (Wild boar),338,254,381,293,39,42
28,1469,47,Sus scrofa (Wild boar),336,240,383,289,49,46
28,1470,47,Sus scrofa (Wild boar),339,244,384,291,47,44
28,1471,47,Sus scrofa (Wild boar),341,242,387,291,48,45
28,1472,47,Sus scrofa (Wild boar),345,248,385,291,42,40
28,1473,47,Sus scrofa (Wild boar),344,248,390,290,42,45
28,1474,47,Sus scrofa (Wild boar),344,246,393,291,45,49
28,1475,47,Sus scrofa (Wild boar),347,249,395,294,44,47
28,1476,47,Sus scrofa (Wild boar),348,248,398,296,48,49
28,1478,47,Sus scrofa (Wild boar),356,256,398,303,46,41
28,1479,47,Sus scrofa (Wild boar),351,249,403,302,53,52
28,1480,47,Sus scrofa (Wild boar),357,260,405,302,42,47
28,1481,47,Sus scrofa (Wild boar),360,262,407,308,45,46
28,1482,47,Sus scrofa (Wild boar),362,263,408,309,46,46
28,1483,47,Sus scrofa (Wild boar),368,265,410,303,38,41
28,1484,47,Sus scrofa (Wild boar),374,276,410,310,33,36
28,1485,47,Sus scrofa (Wild boar),370,271,412,314,43,41
28,1486,47,Sus scrofa (Wild boar),375,269,417,315,46,42
28,1487,47,Sus scrofa (Wild boar),374,267,416,313,46,41
28,1488,47,Sus scrofa (Wild boar),367,272,421,318,46,53
28,1489,47,Sus scrofa (Wild boar),378,276,421,326,50,43
28,1490,47,Sus scrofa (Wild boar),377,273,423,317,43,46
28,1491,47,Sus scrofa (Wild boar),377,273,426,322,48,49
28,1492,47,Sus scrofa (Wild boar),382,264,430,316,52,48
28,1493,47,Sus scrofa (Wild boar),383,277,430,326,49,46
28,1494,47,Sus scrofa (Wild boar),384,278,434,326,48,49
28,1495,47,Sus scrofa (Wild boar),391,276,438,324,48,46
28,1496,47,Sus scrofa (Wild boar),391,275,439,327,52,47
28,1497,47,Sus scrofa (Wild boar),395,286,439,326,40,43
28,1498,47,Sus scrofa (Wild boar),396,282,441,327,45,45
28,1499,47,Sus scrofa (Wild boar),393,284,444,327,43,51
28,1500,47,Sus scrofa (Wild boar),392,287,444,340,52,51
28,1501,47,Sus scrofa (Wild boar),400,290,443,338,48,43
28,1502,47,Sus scrofa (Wild boar),400,288,447,337,49,46
28,1503,47,Sus scrofa (Wild boar),398,290,449,344,54,50
28,1504,47,Sus scrofa (Wild boar),402,296,449,343,47,47
28,1505,47,Sus scrofa (Wild boar),402,297,451,343,45,48
28,1506,47,Sus scrofa (Wild boar),404,297,456,344,47,52
28,1507,47,Sus scrofa (Wild boar),409,300,458,346,45,49
28,1508,47,Sus scrofa (Wild boar),419,306,459,344,38,39
28,1509,47,Sus scrofa (Wild boar),418,299,460,343,43,42
28,1510,47,Sus scrofa (Wild boar),432,305,468,339,34,35
28,1511,47,Sus scrofa (Wild boar),418,305,459,352,47,41
28,1512,47,Sus scrofa (Wild boar),421,302,466,348,45,44
28,1513,47,Sus scrofa (Wild boar),419,306,466,354,48,46
28,1514,47,Sus scrofa (Wild boar),422,305,472,352,46,49
28,1515,47,Sus scrofa (Wild boar),423,316,470,370,53,46
28,1516,47,Sus scrofa (Wild boar),427,302,475,355,53,48
28,1517,47,Sus scrofa (Wild boar),427,313,473,360,46,46
28,1518,47,Sus scrofa (Wild boar),429,314,476,364,49,46
28,1519,47,Sus scrofa (Wild boar),436,330,474,372,41,38
28,1520,47,Sus scrofa (Wild boar),432,323,479,370,47,46
28,1521,47,Sus scrofa (Wild boar),433,316,483,368,51,50
28,1522,47,Sus scrofa (Wild boar),435,315,486,368,53,51
28,1523,47,Sus scrofa (Wild boar),436,327,484,376,49,47
28,1524,47,Sus scrofa (Wild boar),434,321,484,373,51,50
28,1525,47,Sus scrofa (Wild boar),443,328,485,372,44,41
28,1526,47,Sus scrofa (Wild boar),444,325,486,369,43,42
28,1527,47,Sus scrofa (Wild boar),444,331,485,378,47,41
28,1528,47,Sus scrofa (Wild boar),443,328,490,376,48,46
28,1529,47,Sus scrofa (Wild boar),441,330,492,379,49,50
28,1530,47,Sus scrofa (Wild boar),444,337,492,380,42,47
28,1531,47,Sus scrofa (Wild boar),450,337,490,382,45,40
28,1532,47,Sus scrofa (Wild boar),444,340,489,386,46,44
28,1533,47,Sus scrofa (Wild boar),440,340,491,391,50,50
28,1534,47,Sus scrofa (Wild boar),444,342,492,392,50,48
28,1535,47,Sus scrofa (Wild boar),442,343,493,396,53,51
28,1536,47,Sus scrofa (Wild boar),441,344,493,397,52,51
28,1537,47,Sus scrofa (Wild boar),440,345,494,397,51,53
28,1538,47,Sus scrofa (Wild boar),440,347,496,396,48,56
28,1539,47,Sus scrofa (Wild boar),442,346,497,395,48,54
28,1540,47,Sus scrofa (Wild boar),446,349,496,397,48,49
28,1541,47,Sus scrofa (Wild boar),445,348,497,399,50,51
28,1542,47,Sus scrofa (Wild boar),443,351,496,402,51,52
28,1543,47,Sus scrofa (Wild boar),445,351,495,400,49,50
28,1544,47,Sus scrofa (Wild boar),445,348,497,398,49,51
28,1545,47,Sus scrofa (Wild boar),445,347,498,401,54,52
28,1546,47,Sus scrofa (Wild boar),446,348,498,401,52,51
28,1547,47,Sus scrofa (Wild boar),447,351,498,400,48,50
28,1548,47,Sus scrofa (Wild boar),452,352,498,400,47,45
28,1549,47,Sus scrofa (Wild boar),449,351,498,400,48,48
28,1550,47,Sus scrofa (Wild boar),447,353,498,397,44,50
28,1551,47,Sus scrofa (Wild boar),445,351,498,401,49,53
28,1552,47,Sus scrofa (Wild boar),452,357,495,404,46,43
28,1553,47,Sus scrofa (Wild boar),452,354,498,401,46,45
28,1554,47,Sus scrofa (Wild boar),452,359,495,406,46,43
28,1555,47,Sus scrofa (Wild boar),452,353,499,404,50,46
28,1558,47,Sus scrofa (Wild boar),454,375,494,411,36,40
28,1559,47,Sus scrofa (Wild boar),448,365,494,408,42,46
28,1560,47,Sus scrofa (Wild boar),447,365,494,412,46,47
28,1561,47,Sus scrofa (Wild boar),446,368,493,416,47,46
28,1562,47,Sus scrofa (Wild boar),445,366,493,409,43,47
28,1563,47,Sus scrofa (Wild boar),443,369,490,409,39,46
28,1564,47,Sus scrofa (Wild boar),442,372,490,424,51,47
28,1565,47,Sus scrofa (Wild boar),441,373,490,420,47,49
28,1566,47,Sus scrofa (Wild boar),440,376,490,425,49,49
28,1567,47,Sus scrofa (Wild boar),443,375,488,420,44,45
28,1568,47,Sus scrofa (Wild boar),439,375,486,425,49,47
28,1569,47,Sus scrofa (Wild boar),438,377,485,422,45,47
28,1570,47,Sus scrofa (Wild boar),435,376,485,426,49,50
28,1571,47,Sus scrofa (Wild boar),439,379,485,425,46,46
28,1575,47,Sus scrofa (Wild boar),431,386,483,433,46,51
28,1576,47,Sus scrofa (Wild boar),431,390,481,437,46,50
28,1577,47,Sus scrofa (Wild boar),435,391,483,436,45,48
28,1578,47,Sus scrofa (Wild boar),431,395,473,433,37,42
28,1579,47,Sus scrofa (Wild boar),426,392,475,437,44,48
28,1580,47,Sus scrofa (Wild boar),429,398,472,439,41,43
28,1581,47,Sus scrofa (Wild boar),418,399,473,445,46,55
28,1582,47,Sus scrofa (Wild boar),417,401,472,449,48,55
28,1583,47,Sus scrofa (Wild boar),420,403,472,447,43,51
28,1584,47,Sus scrofa (Wild boar),420,405,471,446,40,50
28,1585,47,Sus scrofa (Wild boar),424,407,468,452,44,43
28,1586,47,Sus scrofa (Wild boar),424,412,464,451,39,40
28,1587,47,Sus scrofa (Wild boar),419,414,465,449,34,46
28,1588,47,Sus scrofa (Wild boar),420,417,463,453,35,43
28,1589,47,Sus scrofa (Wild boar),420,425,461,459,34,40
28,1590,47,Sus scrofa (Wild boar),419,425,460,458,33,40
28,1591,47,Sus scrofa (Wild boar),420,428,459,459,31,39
28,1592,47,Sus scrofa (Wild boar),416,430,456,462,32,40
28,1593,47,Sus scrofa (Wild boar),413,432,455,468,36,41
28,1594,47,Sus scrofa (Wild boar),403,429,455,474,45,51
28,1595,47,Sus scrofa (Wild boar),403,430,451,473,43,48
28,1596,47,Sus scrofa (Wild boar),404,432,450,474,41,46
28,1597,47,Sus scrofa (Wild boar),402,423,453,469,46,51
28,1598,47,Sus scrofa (Wild boar),404,440,445,477,37,40
28,1599,47,Sus scrofa (Wild boar),404,442,444,483,40,40
28,1600,47,Sus scrofa (Wild boar),394,444,447,483,39,52
28,1601,47,Sus scrofa (Wild boar),398,444,443,486,42,44
28,1602,47,Sus scrofa (Wild boar),394,445,443,489,43,49
28,1603,47,Sus scrofa (Wild boar),394,448,441,490,42,47
28,1605,47,Sus scrofa (Wild boar),390,455,437,497,41,47
28,1606,47,Sus scrofa (Wild boar),392,457,436,495,38,43
28,1607,47,Sus scrofa (Wild boar),388,455,434,498,43,46
28,1608,47,Sus scrofa (Wild boar),391,459,435,496,37,43
28,1609,47,Sus scrofa (Wild boar),386,454,434,498,44,48
28,1610,47,Sus scrofa (Wild boar),385,455,432,497,42,46
28,1611,47,Sus scrofa (Wild boar),380,460,430,501,40,50
28,1612,47,Sus scrofa (Wild boar),383,463,429,505,41,45
28,1613,47,Sus scrofa (Wild boar),382,472,429,515,43,46
28,1614,47,Sus scrofa (Wild boar),380,473,427,516,43,46
28,1615,47,Sus scrofa (Wild boar),379,476,425,519,43,45
28,1616,47,Sus scrofa (Wild boar),379,476,419,517,41,40
28,1618,47,Sus scrofa (Wild boar),376,482,421,524,41,45
28,1623,47,Sus scrofa (Wild boar),368,492,412,534,42,44
28,1625,47,Sus scrofa (Wild boar),369,502,409,534,32,39
28,1626,47,Sus scrofa (Wild boar),364,501,406,539,38,42
28,1628,48,Sus scrofa (Wild boar),360,503,404,543,40,44
28,1629,47,Sus scrofa (Wild boar),361,507,406,548,40,45
28,1630,47,Sus scrofa (Wild boar),367,510,412,550,40,44
28,1631,47,Sus scrofa (Wild boar),357,511,399,550,39,42
28,1632,47,Sus scrofa (Wild boar),366,509,399,548,38,32
28,1633,47,Sus scrofa (Wild boar),357,517,397,554,36,39
28,1634,47,Sus scrofa (Wild boar),360,523,391,553,29,30
28,1635,47,Sus scrofa (Wild boar),358,521,398,557,36,39
28,1647,48,Sus scrofa (Wild boar),341,537,380,576,39,38
28,1648,48,Sus scrofa (Wild boar),333,546,369,577,31,36
28,1649,48,Sus scrofa (Wild boar),332,543,374,587,43,42
28,1651,48,Sus scrofa (Wild boar),330,546,369,586,40,38
28,2073,43,Sus scrofa (Wild boar),935,245,974,286,40,39
28,2096,43,Sus scrofa (Wild boar),882,211,931,253,41,48
28,3626,45,Sus scrofa (Wild boar),607,134,648,176,41,40
28,3656,45,Sus scrofa (Wild boar),659,169,701,215,45,42
28,3675,45,Sus scrofa (Wild boar),708,200,746,245,44,37
28,3677,45,Sus scrofa (Wild boar),715,202,751,242,39,35
28,4649,46,Sus scrofa (Wild boar),723,702,766,739,37,42
28,4689,46,Sus scrofa (Wild boar),648,649,688,686,36,39
29,3542,46,Sus scrofa (Wild boar),468,142,511,177,34,43
29,3582,46,Sus scrofa (Wild boar),539,193,576,223,30,36
29,3662,46,Sus scrofa (Wild boar),610,135,648,176,41,37
29,3662,46,Sus scrofa (Wild boar),680,289,716,325,35,35
29,3667,46,Sus scrofa (Wild boar),621,146,657,179,33,36
29,3677,46,Sus scrofa (Wild boar),648,154,680,187,33,32
29,3682,46,Sus scrofa (Wild boar),723,310,757,343,33,34
29,3682,46,Sus scrofa (Wild boar),654,167,686,198,31,32
29,3697,46,Sus scrofa (Wild boar),750,335,783,366,30,33
29,3697,46,Sus scrofa (Wild boar),923,149,960,181,32,36
29,3702,46,Sus scrofa (Wild boar),938,152,973,186,33,35
29,3702,46,Sus scrofa (Wild boar),758,334,791,365,30,32
29,3712,46,Sus scrofa (Wild boar),712,201,747,236,35,34
29,3821,46,Sus scrofa (Wild boar),900,333,945,374,41,44
29,4666,46,Sus scrofa (Wild boar),861,854,914,894,40,52
29,4701,46,Sus scrofa (Wild boar),786,802,838,843,40,52
29,4721,46,Sus scrofa (Wild boar),745,776,787,814,38,42
29,4727,46,Sus scrofa (Wild boar),746,767,785,802,34,38
29,4741,46,Sus scrofa (Wild boar),705,745,754,786,41,48
29,4741,41,Sus scrofa (Wild boar),858,610,891,647,36,32
29,4761,46,Sus scrofa (Wild boar),673,718,711,761,42,38
29,4781,41,Sus scrofa (Wild boar),644,692,685,733,41,41
29,4801,46,Sus scrofa (Wild boar),605,672,636,702,30,30
29,4821,41,Sus scrofa (Wild boar),576,646,607,676,29,30
29,4841,46,Sus scrofa (Wild boar),453,505,497,546,41,44
29,4841,41,Sus scrofa (Wild boar),678,476,719,520,44,40
29,4851,42,Sus scrofa (Wild boar),662,461,697,502,41,35
29,4861,46,Sus scrofa (Wild boar),420,478,458,520,41,37
29,4870,46,Sus scrofa (Wild boar),626,438,661,477,38,34
29,4871,46,Sus scrofa (Wild boar),629,437,664,477,39,35
29,4891,46,Sus scrofa (Wild boar),371,446,408,482,36,36
29,4891,46,Sus scrofa (Wild boar),594,410,634,455,45,40
29,4911,46,Sus scrofa (Wild boar),339,424,375,457,33,36
29,4928,46,Sus scrofa (Wild boar),531,374,567,411,37,35
29,4931,46,Sus scrofa (Wild boar),527,368,562,405,36,35
29,4948,46,Sus scrofa (Wild boar),275,374,317,414,40,41
29,4948,46,Sus scrofa (Wild boar),495,341,534,390,49,39
29,4950,46,Sus scrofa (Wild boar),272,370,316,407,37,43
29,4951,46,Sus scrofa (Wild boar),271,364,311,402,37,39
29,4961,46,Sus scrofa (Wild boar),250,357,292,394,36,41
29,4976,46,Sus scrofa (Wild boar),229,338,269,375,37,39
29,4988,46,Sus scrofa (Wild boar),265,260,305,294,33,40
29,5022,46,Sus scrofa (Wild boar),266,261,310,297,35,43
31,3622,46,Sus scrofa (Wild boar),597,128,634,167,38,37
31,3632,46,Sus scrofa (Wild boar),594,142,629,183,40,34
31,3642,45,Sus scrofa (Wild boar),628,152,675,194,42,46
31,3647,46,Sus scrofa (Wild boar),641,158,683,196,38,41
31,3649,45,Sus scrofa (Wild boar),642,156,684,195,39,41
31,3651,45,Sus scrofa (Wild boar),643,160,688,206,45,44
31,3658,46,Sus scrofa (Wild boar),661,169,704,212,43,43
31,3660,45,Sus scrofa (Wild boar),669,174,711,217,42,41
31,3661,46,Sus scrofa (Wild boar),932,157,965,203,45,32
31,3662,45,Sus scrofa (Wild boar),694,191,733,231,40,39
31,3662,45,Sus scrofa (Wild boar),930,169,971,208,38,41
31,3663,45,Sus scrofa (Wild boar),934,175,973,211,36,38
31,3663,45,Sus scrofa (Wild boar),693,191,736,234,42,43
31,3664,45,Sus scrofa (Wild boar),945,168,971,210,41,25
31,3665,45,Sus scrofa (Wild boar),698,194,739,235,41,41
31,3666,45,Sus scrofa (Wild boar),701,195,739,235,39,38
31,3667,45,Sus scrofa (Wild boar),705,195,742,234,38,36
31,3668,46,Sus scrofa (Wild boar),708,197,747,236,38,39
31,3772,45,Sus scrofa (Wild boar),880,333,930,382,49,50
31,4619,46,Sus scrofa (Wild boar),739,710,780,752,42,41
31,4622,46,Sus scrofa (Wild boar),736,707,781,751,43,44
31,4631,46,Sus scrofa (Wild boar),723,699,766,739,39,42
31,4651,45,Sus scrofa (Wild boar),917,657,958,703,45,40
31,4659,45,Sus scrofa (Wild boar),676,664,715,700,36,39
31,4659,45,Sus scrofa (Wild boar),906,643,942,686,43,36
31,4660,45,Sus scrofa (Wild boar),675,662,719,699,37,43
31,4660,45,Sus scrofa (Wild boar),903,642,940,684,42,37
31,4661,45,Sus scrofa (Wild boar),672,662,711,699,36,38
31,4661,45,Sus scrofa (Wild boar),901,640,942,685,45,40
31,4662,45,Sus scrofa (Wild boar),671,660,710,698,38,39
31,4662,45,Sus scrofa (Wild boar),901,639,943,684,44,42
31,4663,45,Sus scrofa (Wild boar),669,655,713,697,42,43
31,4663,45,Sus scrofa (Wild boar),898,636,941,683,46,42
31,4664,45,Sus scrofa (Wild boar),667,654,706,696,41,39
31,4664,45,Sus scrofa (Wild boar),896,639,935,684,45,39
31,4666,45,Sus scrofa (Wild boar),663,653,704,695,42,41
31,4666,45,Sus scrofa (Wild boar),891,641,933,682,41,41
31,4667,45,Sus scrofa (Wild boar),889,641,932,682,41,43
31,4668,45,Sus scrofa (Wild boar),890,635,933,680,45,42
31,4668,45,Sus scrofa (Wild boar),660,650,701,689,38,41
31,4669,45,Sus scrofa (Wild boar),659,650,701,689,39,42
31,4669,45,Sus scrofa (Wild boar),886,634,931,678,44,45
31,4670,45,Sus scrofa (Wild boar),885,634,930,678,44,45
31,4670,45,Sus scrofa (Wild boar),658,650,695,688,37,37
31,4685,46,Sus scrofa (Wild boar),865,614,902,651,36,37
31,4692,46,Sus scrofa (Wild boar),855,606,892,643,36,37
31,4694,46,Sus scrofa (Wild boar),847,605,885,641,36,37
31,4704,46,Sus scrofa (Wild boar),833,592,870,633,40,36
31,4705,46,Sus scrofa (Wild boar),832,592,868,632,39,35
31,4706,46,Sus scrofa (Wild boar),832,591,866,627,35,34
31,4708,46,Sus scrofa (Wild boar),826,587,864,623,35,38
31,4709,46,Sus scrofa (Wild boar),825,583,860,622,38,34
31,4710,46,Sus scrofa (Wild boar),826,585,861,623,38,34
31,4711,46,Sus scrofa (Wild boar),819,584,858,624,40,38
31,4712,46,Sus scrofa (Wild boar),817,584,856,625,41,39
31,4716,46,Sus scrofa (Wild boar),582,597,625,633,35,42
31,4716,46,Sus scrofa (Wild boar),809,577,853,622,44,43
31,4719,46,Sus scrofa (Wild boar),578,592,626,631,39,47
31,4719,46,Sus scrofa (Wild boar),806,574,841,616,41,35
31,4721,46,Sus scrofa (Wild boar),574,588,617,627,39,42
31,4721,45,Sus scrofa (Wild boar),804,573,840,616,42,35
31,4722,46,Sus scrofa (Wild boar),572,588,614,629,41,41
31,4722,45,Sus scrofa (Wild boar),803,567,840,609,41,37
31,4728,46,Sus scrofa (Wild boar),559,577,601,620,43,42
31,4728,45,Sus scrofa (Wild boar),789,562,831,609,46,42
31,4729,46,Sus scrofa (Wild boar),558,578,601,622,44,43
31,4729,46,Sus scrofa (Wild boar),790,563,827,609,45,37
31,4730,45,Sus scrofa (Wild boar),559,577,601,620,43,42
31,4730,45,Sus scrofa (Wild boar),788,562,828,608,45,40
31,4733,45,Sus scrofa (Wild boar),558,575,599,614,39,41
31,4733,45,Sus scrofa (Wild boar),781,561,822,601,40,40
31,4740,45,Sus scrofa (Wild boar),547,566,589,603,37,42
31,4740,45,Sus scrofa (Wild boar),772,552,809,589,36,36
31,4741,45,Sus scrofa (Wild boar),545,569,583,603,34,38
31,4741,45,Sus scrofa (Wild boar),770,551,807,589,37,36
31,4742,45,Sus scrofa (Wild boar),545,568,582,602,34,37
31,4742,45,Sus scrofa (Wild boar),767,551,801,590,39,33
31,4744,45,Sus scrofa (Wild boar),539,562,580,600,37,40
31,4744,45,Sus scrofa (Wild boar),763,550,801,586,36,37
31,4746,45,Sus scrofa (Wild boar),541,556,578,599,42,36
31,4746,45,Sus scrofa (Wild boar),765,548,795,584,35,30
31,4747,45,Sus scrofa (Wild boar),537,561,576,599,38,39
31,4747,45,Sus scrofa (Wild boar),761,545,796,584,38,35
31,4750,45,Sus scrofa (Wild boar),533,556,574,597,41,41
31,4750,46,Sus scrofa (Wild boar),755,545,792,587,42,36
31,4758,45,Sus scrofa (Wild boar),520,540,557,588,48,37
31,4759,45,Sus scrofa (Wild boar),523,538,562,574,35,38
31,4763,45,Sus scrofa (Wild boar),511,539,550,584,44,38
31,4764,45,Sus scrofa (Wild boar),510,542,550,582,39,40
31,4767,45,Sus scrofa (Wild boar),514,534,544,572,38,30
31,4768,45,Sus scrofa (Wild boar),504,533,548,576,42,43
31,4776,45,Sus scrofa (Wild boar),486,524,527,566,41,41
31,4776,46,Sus scrofa (Wild boar),715,510,746,546,36,31
31,4777,45,Sus scrofa (Wild boar),488,522,528,561,38,39
31,4777,46,Sus scrofa (Wild boar),714,509,755,548,38,41
31,4778,45,Sus scrofa (Wild boar),487,524,526,566,42,39
31,4778,46,Sus scrofa (Wild boar),710,505,753,547,41,42
31,4779,45,Sus scrofa (Wild boar),484,521,525,561,39,41
31,4779,46,Sus scrofa (Wild boar),705,502,749,544,42,44
31,4780,45,Sus scrofa (Wild boar),710,503,744,542,39,33
31,4781,45,Sus scrofa (Wild boar),481,521,524,558,37,43
31,4781,46,Sus scrofa (Wild boar),705,505,746,545,39,40
31,4782,45,Sus scrofa (Wild boar),477,517,524,556,39,46
31,4782,46,Sus scrofa (Wild boar),703,503,738,545,41,35
31,4783,45,Sus scrofa (Wild boar),477,515,522,556,40,45
31,4783,46,Sus scrofa (Wild boar),706,501,739,538,37,33
31,4784,45,Sus scrofa (Wild boar),476,513,521,554,41,45
31,4785,45,Sus scrofa (Wild boar),474,512,520,553,40,46
31,4785,46,Sus scrofa (Wild boar),700,494,734,534,39,33
31,4786,45,Sus scrofa (Wild boar),698,497,728,533,35,30
31,4787,45,Sus scrofa (Wild boar),699,494,730,532,37,31
31,4788,45,Sus scrofa (Wild boar),696,491,726,526,34,30
31,4790,45,Sus scrofa (Wild boar),466,509,506,548,38,40
31,4791,45,Sus scrofa (Wild boar),694,489,724,523,33,30
31,4794,46,Sus scrofa (Wild boar),681,486,725,527,40,44
31,4795,45,Sus scrofa (Wild boar),679,486,718,525,39,38
31,4799,45,Sus scrofa (Wild boar),453,497,496,538,40,43
31,4800,45,Sus scrofa (Wild boar),672,478,708,517,39,36
31,4802,45,Sus scrofa (Wild boar),671,476,707,513,37,35
31,4803,45,Sus scrofa (Wild boar),447,492,489,535,42,42
31,4806,45,Sus scrofa (Wild boar),661,466,700,505,39,38
31,4808,45,Sus scrofa (Wild boar),662,472,701,510,37,39
31,4809,45,Sus scrofa (Wild boar),660,465,698,501,36,37
31,4810,45,Sus scrofa (Wild boar),665,463,696,496,32,31
